Category,Year,Dollar Sales UD
Highlighter,2009,725316347.2
Highlighter,2005,448182694.2
Highlighter,2000,247686254.9
Highlighter,2012,912666255
Highlighter,2013,968602404.4
Highlighter,2014,249859822.2
Highlighter,2010,892286726.6
Highlighter,2012,939570254.8
Highlighter,2004,659727395.2
Highlighter,2012,993293198.3
Highlighter,2008,441074380
Highlighter,2002,800833579.3
Highlighter,2009,959170694.4
Highlighter,2004,120212127.2
Highlighter,2012,428980227.7
Highlighter,2009,957410948.6
Highlighter,2011,247211270.7
Highlighter,2009,937620961.7
Highlighter,2007,880718068.6
Highlighter,2024,48934862.6
Highlighter,2017,369723014.1
Highlighter,2020,675636510.4
Highlighter,2023,170321379.1
Highlighter,2005,79808387.89
Highlighter,2002,811972685.3
Highlighter,2003,731321510.6
Highlighter,2013,832439438.8
Highlighter,2001,535607295.8
Highlighter,2015,971190981.8
Highlighter,2005,253086364.2
Highlighter,2012,132938734.9
Highlighter,2010,628187962.1
Highlighter,2018,420580812.7
Highlighter,2004,999767589.3
Highlighter,2005,751129458.5
Highlighter,2024,888725688.1
Highlighter,2012,135852075.6
Highlighter,2024,41217387.48
Highlighter,2016,897520782.9
Highlighter,2008,785087113.7
Highlighter,2010,175312849.9
Highlighter,2004,310378394.8
Highlighter,2001,634648358.7
Highlighter,2013,955260105.1
Highlighter,2009,803394164.5
Highlighter,2008,960909665.7
Highlighter,2024,448408702.2
Highlighter,2008,951868130.9
Highlighter,2006,787182504.9
Highlighter,2007,74406303.71
Highlighter,2020,27240211.39
Highlighter,2015,616734202.4
Highlighter,2006,911787859.1
Highlighter,2011,574256329.4
Highlighter,2014,390383537.8
Highlighter,2023,556048858.3
Highlighter,2010,933769372.9
Highlighter,2006,992782152.9
Highlighter,2020,19826960.26
Highlighter,2011,258688196.9
Highlighter,2011,667408076
Highlighter,2023,117898824.1
Highlighter,2008,531340861.6
Highlighter,2005,14792526.52
Highlighter,2013,499334612.2
Highlighter,2016,452779221.9
Highlighter,2017,115653181.7
Highlighter,2020,401685245.6
Highlighter,2009,171415772.2
Highlighter,2018,829507104.8
Highlighter,2009,334256828.1
Highlighter,2002,542460685.1
Highlighter,2013,71945349.81
Highlighter,2003,779348464.3
Highlighter,2015,747031106.2
Highlighter,2006,451477338.9
Highlighter,2016,347661877.9
Highlighter,2015,221908884
Highlighter,2018,488291309
Highlighter,2010,216298747.9
Highlighter,2004,516081463.8
Highlighter,2010,365182488.4
Highlighter,2020,846219216.6
Highlighter,2002,555512737.9
Highlighter,2022,697914776.6
Highlighter,2006,358000317.5
Highlighter,2009,257811204.9
Highlighter,2008,519712724.6
Highlighter,2024,319116508.2
Highlighter,2018,161192918.2
Highlighter,2007,105032259.1
Highlighter,2013,453761902.3
Highlighter,2006,168901121
Highlighter,2006,579352749.9
Highlighter,2005,82407747.26
Highlighter,2016,334871370.2
Highlighter,2011,318520998
Highlighter,2008,112160977.2
Highlighter,2023,22528246.8
Highlighter,2002,539720617.2
Highlighter,2012,482152702
Highlighter,2016,774167486.7
Highlighter,2014,705963321.7
Highlighter,2021,153996074
Highlighter,2007,476531036.8
Highlighter,2001,682037257.1
Highlighter,2009,322138671.3
Highlighter,2008,227078568.9
Highlighter,2007,126676247.9
Highlighter,2011,298911026.5
Highlighter,2021,957778647.5
Highlighter,2006,570507924.1
Highlighter,2006,638331381.7
Highlighter,2014,355646263.7
Highlighter,2001,480016881
Highlighter,2005,177008065.6
Highlighter,2004,145461207.9
Highlighter,2006,924915905
Highlighter,2017,599477713.4
Highlighter,2011,26422249.29
Highlighter,2018,723260038.7
Highlighter,2022,135662226.7
Highlighter,2013,384512222.2
Highlighter,2023,442969959.8
Highlighter,2005,730796658.9
Highlighter,2010,832449081.8
Highlighter,2017,864034301.7
Highlighter,2021,250431329.9
Highlighter,2015,279315955.2
Highlighter,2016,337435397.5
Highlighter,2014,370897172.5
Highlighter,2022,343604270.1
Highlighter,2012,608775005.7
Highlighter,2013,16432838.78
Highlighter,2016,940353109.3
Highlighter,2021,712244524.1
Highlighter,2009,574162394.8
Highlighter,2010,666317840.4
Highlighter,2020,187276392.1
Highlighter,2019,12818079.88
Highlighter,2008,531469781.9
Highlighter,2005,827287037.2
Highlighter,2001,343612374.9
Highlighter,2014,867839732.2
Highlighter,2002,102530341.5
Highlighter,2006,945767304.3
Highlighter,2012,368594818.3
Highlighter,2001,923284874.2
Highlighter,2013,597403677
Highlighter,2000,718306623.7
Highlighter,2020,983476548.6
Highlighter,2019,843274687.8
Highlighter,2013,292905201.4
Highlighter,2010,216932732.8
Highlighter,2017,757519830.7
Highlighter,2011,147733260.8
Highlighter,2010,315823132.5
Highlighter,2021,154973437.1
Highlighter,2007,238298206.8
Highlighter,2007,784397078.8
Highlighter,2005,191893328.8
Highlighter,2017,583750214.3
Highlighter,2018,132160150.6
Highlighter,2017,156579495.5
Highlighter,2020,427453696.5
Highlighter,2001,218254898.6
Highlighter,2017,70489311.88
Highlighter,2005,50202430.44
Highlighter,2006,422278211.3
Highlighter,2023,82300486.25
Highlighter,2003,669381766.6
Highlighter,2012,157945514.4
Highlighter,2003,277458254.3
Highlighter,2007,778132395.4
Highlighter,2012,533784944.6
Highlighter,2014,337172599.5
Highlighter,2000,729782520.9
Highlighter,2004,274790229.7
Highlighter,2010,627075031.3
Highlighter,2012,858310159.7
Highlighter,2014,797141291.8
Highlighter,2019,98443542.08
Highlighter,2013,336503804.1
Highlighter,2024,759135491.6
Highlighter,2015,868135393
Highlighter,2010,227158167.6
Highlighter,2018,69744622.32
Highlighter,2006,948073916.2
Highlighter,2019,546813800.2
Highlighter,2024,339915695.8
Highlighter,2005,615508255.1
Highlighter,2009,643803897.1
Highlighter,2007,840193308.9
Highlighter,2003,382615928.8
Highlighter,2014,475233014.9
Highlighter,2020,587282431.5
Highlighter,2002,695546610
Highlighter,2015,262270502.8
Highlighter,2016,530229512.8
Highlighter,2019,980463634.4
Highlighter,2001,668543743.7
Highlighter,2006,653011946.6
Highlighter,2020,648288748.3
Highlighter,2008,124931552
Highlighter,2024,733672133.8
Highlighter,2018,389216661.5
Highlighter,2000,531605269.4
Highlighter,2004,197500296.7
Highlighter,2004,232328177.7
Highlighter,2020,372796709.1
Highlighter,2001,191654301.9
Highlighter,2013,428917263.7
Highlighter,2013,87715771.63
Highlighter,2021,44222432.37
Highlighter,2005,139917619.9
Highlighter,2003,997409843.7
Highlighter,2018,81490730.81
Highlighter,2009,402610671.6
Highlighter,2004,426492113
Highlighter,2003,70441168.46
Highlighter,2005,695115623.9
Highlighter,2024,736338849.3
Highlighter,2004,403726449.6
Highlighter,2011,759076943
Highlighter,2014,249594248.1
Highlighter,2017,990506996.2
Highlighter,2017,968496672.5
Highlighter,2009,113138848.6
Highlighter,2023,855130322.9
Highlighter,2009,109390132.6
Highlighter,2014,228861397.8
Highlighter,2006,362492456.7
Highlighter,2012,888245268.9
Highlighter,2003,952366013.5
Highlighter,2008,257573229
Highlighter,2008,587498721.3
Highlighter,2006,681661801.4
Highlighter,2022,615152731.1
Highlighter,2015,966521199.6
Highlighter,2012,199296343
Highlighter,2020,459677981
Highlighter,2003,585445181.9
Highlighter,2022,866647050.8
Highlighter,2015,755455676.1
Highlighter,2003,499440990.5
Highlighter,2019,946984849.5
Highlighter,2008,227071476.2
Highlighter,2016,784147226.4
Highlighter,2015,995778254.7
Highlighter,2004,302872261.9
Highlighter,2020,586395993.7
Highlighter,2004,919411483.4
Highlighter,2017,634611159.8
Highlighter,2010,634324828.3
Highlighter,2011,902579051.1
Highlighter,2008,200878813
Highlighter,2024,258557740.5
Highlighter,2016,144120567.8
Highlighter,2020,934732812.2
Highlighter,2006,838265864.3
Highlighter,2006,856934304.8
Highlighter,2016,899888624.3
Highlighter,2024,918751390.5
Highlighter,2002,662212592
Highlighter,2009,409442467.1
Highlighter,2014,518279511.8
Highlighter,2016,363025242.8
Highlighter,2000,787343326.6
Highlighter,2013,816684073.3
Highlighter,2013,810981267.3
Highlighter,2000,452124589.8
Highlighter,2011,232898903.3
Highlighter,2006,330236528.5
Highlighter,2017,952094472
Highlighter,2020,998723340.1
Highlighter,2003,925569398.6
Highlighter,2003,324217369.1
Highlighter,2002,153319449.5
Highlighter,2007,105658846.4
Highlighter,2019,966224301.1
Highlighter,2008,276700467.1
Highlighter,2011,234660307
Highlighter,2005,433580834.6
Highlighter,2003,102724442.6
Highlighter,2023,196341801.4
Highlighter,2017,249282082.3
Highlighter,2024,264132806.6
Highlighter,2024,164851331.4
Highlighter,2017,922038764.3
Highlighter,2004,806473432.1
Highlighter,2004,517956130.5
Highlighter,2015,884067146.5
Highlighter,2013,232896743.2
Highlighter,2007,669953664.1
Highlighter,2003,265345684.3
Highlighter,2004,468731439.1
Highlighter,2000,796905477.8
Highlighter,2003,744344183.6
Highlighter,2023,115272657.5
Highlighter,2001,924688405.3
Highlighter,2018,906076436.4
Highlighter,2023,738744385.1
Highlighter,2018,771243999.7
Highlighter,2006,256027677.3
Highlighter,2017,279160114.1
Highlighter,2012,926338026.4
Highlighter,2008,720507919.3
Highlighter,2019,530371192
Highlighter,2011,798647857.1
Highlighter,2019,994313943.2
Highlighter,2000,93143836.56
Highlighter,2022,219582722.6
Highlighter,2018,176266230.3
Highlighter,2014,930818122.3
Highlighter,2013,60362776.99
Highlighter,2021,616159276.8
Highlighter,2018,788758453.3
Highlighter,2024,975879540.7
Highlighter,2008,889332189.5
Highlighter,2008,117135396.8
Highlighter,2019,776973692
Highlighter,2011,379035656.6
Highlighter,2000,836158681.7
Highlighter,2003,725913108.6
Highlighter,2003,92748057.11
Highlighter,2015,684605765.2
Highlighter,2009,121180434.6
Highlighter,2023,960972302.1
Highlighter,2013,756282630.7
Highlighter,2004,142460952.8
Highlighter,2000,542861463.7
Highlighter,2015,465618204.5
Highlighter,2018,485093214.2
Highlighter,2005,335423044.7
Highlighter,2017,117996047.8
Highlighter,2021,612143489.2
Highlighter,2001,404291092.3
Highlighter,2018,215711959.4
Highlighter,2004,34734920.83
Highlighter,2005,781456914.6
Highlighter,2013,648405710.2
Highlighter,2002,631997275.1
Highlighter,2006,485727183.8
Highlighter,2019,952470353.8
Highlighter,2013,748945943.2
Highlighter,2024,984135475.2
Highlighter,2023,785916952
Highlighter,2015,22464696.97
Highlighter,2024,643635828.8
Highlighter,2010,599566680.4
Highlighter,2001,410053988
Highlighter,2013,520062783.2
Highlighter,2012,316003262.3
Highlighter,2001,353837888.4
Highlighter,2018,458495935.4
Lip Gloss,2002,576132608.8
Lip Gloss,2019,897450629.3
Lip Gloss,2003,683839935.6
Lip Gloss,2000,14508588.38
Lip Gloss,2004,938286444.6
Lip Gloss,2016,620643135.1
Lip Gloss,2004,138086871.5
Lip Gloss,2002,573900489.1
Lip Gloss,2005,543095788.3
Lip Gloss,2000,452906868
Lip Gloss,2021,601683254.6
Lip Gloss,2012,386482431.5
Lip Gloss,2000,100603398.6
Lip Gloss,2019,616367207.2
Lip Gloss,2013,344357189.2
Lip Gloss,2013,294201013.9
Lip Gloss,2006,310962187.8
Lip Gloss,2002,61988840.08
Lip Gloss,2002,37531092.45
Lip Gloss,2010,162132387.5
Lip Gloss,2002,896201565.9
Lip Gloss,2021,801751913.4
Lip Gloss,2023,439261115.7
Lip Gloss,2023,417938932.7
Lip Gloss,2020,384977533.1
Lip Gloss,2021,245229788.9
Lip Gloss,2021,348651812.7
Lip Gloss,2008,874672242.4
Lip Gloss,2018,938485949.2
Lip Gloss,2018,488586693.5
Lip Gloss,2006,781678615.8
Lip Gloss,2002,563327841.8
Lip Gloss,2001,138975965.5
Lip Gloss,2011,430835551.2
Lip Gloss,2009,739901998.5
Lip Gloss,2010,670785183.4
Lip Gloss,2008,762013988.4
Lip Gloss,2014,70906757.3
Lip Gloss,2022,847662057.3
Lip Gloss,2011,920372828.1
Lip Gloss,2004,835087752.9
Lip Gloss,2020,105260439.4
Lip Gloss,2020,464457050.8
Lip Gloss,2014,372848670.7
Lip Gloss,2012,40642744.63
Lip Gloss,2004,390015367.2
Lip Gloss,2001,572374360.7
Lip Gloss,2001,39592254.13
Lip Gloss,2020,570853199.5
Lip Gloss,2001,636169240.9
Lip Gloss,2015,128432902.1
Lip Gloss,2017,335757968.6
Lip Gloss,2007,800173944
Lip Gloss,2006,67822149.77
Lip Gloss,2022,941928389.3
Lip Gloss,2007,271662621.5
Lip Gloss,2004,48415232.12
Lip Gloss,2016,682665588
Lip Gloss,2018,864886774.4
Lip Gloss,2017,252247036.9
Lip Gloss,2013,121900023.7
Lip Gloss,2014,451991365.1
Lip Gloss,2014,414121117.3
Lip Gloss,2004,723960216.4
Lip Gloss,2018,657168156.3
Lip Gloss,2015,907074617.1
Lip Gloss,2004,29974021.73
Lip Gloss,2011,416481374.7
Lip Gloss,2000,444124418.5
Lip Gloss,2014,45604520.49
Lip Gloss,2009,208046211.6
Lip Gloss,2022,358008619.8
Lip Gloss,2008,504419637.8
Lip Gloss,2014,976261236.9
Lip Gloss,2012,90674556.99
Lip Gloss,2011,104420147.2
Lip Gloss,2008,683010857.9
Lip Gloss,2005,432705130.4
Lip Gloss,2024,967259072.8
Lip Gloss,2023,340496531.9
Lip Gloss,2007,172737244.8
Lip Gloss,2018,685305315.1
Lip Gloss,2005,564878746.6
Lip Gloss,2001,897580617.8
Lip Gloss,2019,739923161.7
Lip Gloss,2002,832761553.7
Lip Gloss,2008,287754669.3
Lip Gloss,2009,298021099.3
Lip Gloss,2019,601656481.5
Lip Gloss,2001,929916713.8
Lip Gloss,2017,848875973.2
Lip Gloss,2007,265711552.7
Lip Gloss,2016,786173996.8
Lip Gloss,2005,82202306.4
Lip Gloss,2022,937834187.3
Lip Gloss,2017,997928021.5
Lip Gloss,2019,797323394.6
Lip Gloss,2023,198634089.1
Lip Gloss,2012,206674319.7
Lip Gloss,2000,811809833.3
Lip Gloss,2024,172689141
Lip Gloss,2002,611427372.5
Lip Gloss,2001,516581977.5
Lip Gloss,2021,230867620.9
Lip Gloss,2007,537846211.4
Lip Gloss,2001,767418246.7
Lip Gloss,2002,492597790.8
Lip Gloss,2004,14118759.8
Lip Gloss,2018,798607729.4
Lip Gloss,2021,941014439.8
Lip Gloss,2015,114304506.6
Lip Gloss,2022,626289474.1
Lip Gloss,2023,580486189.7
Lip Gloss,2008,363360427.2
Lip Gloss,2007,474702934.2
Lip Gloss,2015,932826365.6
Lip Gloss,2005,22355710.01
Lip Gloss,2005,750343043.7
Lip Gloss,2014,628329414.3
Lip Gloss,2010,686801837.3
Lip Gloss,2004,177141417.1
Lip Gloss,2015,992250263.2
Lip Gloss,2009,719708161
Lip Gloss,2012,900814756.3
Lip Gloss,2010,364812847.6
Lip Gloss,2014,680061366
Lip Gloss,2000,701890084.2
Lip Gloss,2008,431706589.1
Lip Gloss,2024,241448347.5
Lip Gloss,2004,719529015.4
Lip Gloss,2001,233075831.9
Lip Gloss,2010,965029983.3
Lip Gloss,2024,266503186.3
Lip Gloss,2017,764722027.3
Lip Gloss,2011,139583681.5
Lip Gloss,2003,19288227.83
Lip Gloss,2001,274723012.4
Lip Gloss,2022,760920349.5
Lip Gloss,2014,64985863.08
Lip Gloss,2008,67505587.08
Lip Gloss,2019,692063199
Lip Gloss,2016,360197395.5
Lip Gloss,2014,533256101.7
Lip Gloss,2016,596663059.9
Lip Gloss,2022,488561988.1
Lip Gloss,2014,836237981.9
Lip Gloss,2005,706576709.1
Lip Gloss,2006,345512100.3
Lip Gloss,2020,758778733.7
Lip Gloss,2005,285371599.1
Lip Gloss,2005,123137185.3
Lip Gloss,2024,710628789
Lip Gloss,2013,294254832.9
Lip Gloss,2001,628093356.2
Lip Gloss,2000,696077282.3
Lip Gloss,2021,135475253.9
Lip Gloss,2019,405910126.4
Lip Gloss,2013,262810423.3
Lip Gloss,2008,763375420.7
Lip Gloss,2016,510335740.5
Lip Gloss,2021,229211580
Lip Gloss,2000,598728986.1
Lip Gloss,2008,93453573.95
Lip Gloss,2022,491301388.5
Lip Gloss,2001,502420173.2
Lip Gloss,2005,383740351.7
Lip Gloss,2010,988998638
Lip Gloss,2002,718535127.7
Lip Gloss,2013,697420536.1
Lip Gloss,2022,668439941.6
Lip Gloss,2008,299396271.4
Lip Gloss,2007,380828389.5
Lip Gloss,2014,494341724.4
Lip Gloss,2006,130543800.6
Lip Gloss,2006,286507267.2
Lip Gloss,2014,734461242.8
Lip Gloss,2009,846630487.8
Lip Gloss,2021,848247554.3
Lip Gloss,2015,320799107.2
Lip Gloss,2022,354244053.3
Lip Gloss,2021,691109749.1
Lip Gloss,2005,200384894.7
Lip Gloss,2009,707168477.3
Lip Gloss,2020,987188671.5
Lip Gloss,2017,920920789.9
Lip Gloss,2014,560112734.5
Lip Gloss,2021,734366669
Lip Gloss,2008,228903085.8
Lip Gloss,2002,805095177.3
Lip Gloss,2020,940163134.3
Lip Gloss,2011,98876589.84
Lip Gloss,2015,960093454.3
Lip Gloss,2022,766779218.9
Lip Gloss,2006,820394742
Lip Gloss,2003,300993621.6
Lip Gloss,2005,233918379.2
Lip Gloss,2002,944647826.1
Lip Gloss,2014,338894484.7
Lip Gloss,2023,864696024.1
Lip Gloss,2008,704054605.5
Lip Gloss,2009,336519582.7
Lip Gloss,2013,788465853.7
Lip Gloss,2017,842448091.3
Lip Gloss,2012,454851159.1
Lip Gloss,2010,523972262.2
Lip Gloss,2014,556651329.3
Lip Gloss,2000,369163977.4
Lip Gloss,2021,532350661.8
Lip Gloss,2012,945966568.3
Lip Gloss,2008,914075064.7
Lip Gloss,2022,384911250.7
Lip Gloss,2024,662681200.5
Lip Gloss,2011,144826703
Lip Gloss,2003,497443543.9
Lip Gloss,2009,851617876.3
Lip Gloss,2007,16804036.93
Lip Gloss,2003,312339023.7
Lip Gloss,2012,732905765.6
Lip Gloss,2022,52239697.17
Lip Gloss,2006,896587270.4
Lip Gloss,2005,375043311.2
Lip Gloss,2012,143176573.6
Lip Gloss,2019,93556465.34
Lip Gloss,2009,583782741.7
Lip Gloss,2015,522649454.4
Lip Gloss,2002,553022789.5
Lip Gloss,2012,857880430.1
Lip Gloss,2007,457237352.7
Lip Gloss,2007,778674447.5
Lip Gloss,2010,874838609.8
Lip Gloss,2005,984218315
Lip Gloss,2003,349113190.4
Lip Gloss,2019,128968912.2
Lip Gloss,2004,278611297.1
Lip Gloss,2007,446727017.5
Lip Gloss,2015,151848815.7
Lip Gloss,2001,973882570.1
Lip Gloss,2001,388311137.2
Lip Gloss,2006,802832127
Lip Gloss,2002,554081603.2
Lip Gloss,2015,674438027
Lip Gloss,2020,378148001.3
Lip Gloss,2024,33913699.4
Lip Gloss,2005,793909172.3
Lip Gloss,2019,437354626.5
Lip Gloss,2019,269612940.3
Lip Gloss,2001,840864316.2
Lip Gloss,2011,898165502.3
Lip Gloss,2011,176485163.9
Lip Gloss,2013,758791732.8
Lip Gloss,2000,520273115
Lip Gloss,2002,979154109.9
Lip Gloss,2001,332753444.2
Lip Gloss,2005,746202291.8
Lip Gloss,2013,484887581.1
Lip Gloss,2022,786194747.8
Lip Gloss,2002,735636664.6
Lip Gloss,2005,578754401.2
Lip Gloss,2000,581314571.2
Lip Gloss,2017,799121114.3
Lip Gloss,2016,532333712
Lip Gloss,2002,63424588.67
Lip Gloss,2006,348317614.3
Lip Gloss,2005,720119310.4
Lip Gloss,2020,958012674.4
Lip Gloss,2013,667486982.9
Lip Gloss,2004,277169196.7
Lip Gloss,2014,261648628.9
Lip Gloss,2015,411904243.3
Lip Gloss,2001,539010407.7
Lip Gloss,2009,339906499.1
Lip Gloss,2002,286807763.8
Lip Gloss,2004,673286661.7
Lip Gloss,2009,369009252.2
Lip Gloss,2017,223943677
Lip Gloss,2009,252092232.4
Lip Gloss,2012,111176716.7
Lip Gloss,2009,940654440.7
Lip Gloss,2017,337789307.8
Lip Gloss,2004,634924352.7
Lip Gloss,2004,221746853.1
Lip Gloss,2015,353583049.5
Lip Gloss,2006,639638776.8
Lip Gloss,2000,760798779.8
Lip Gloss,2021,752164418
Lip Gloss,2012,933222207.4
Lip Gloss,2003,641162664.8
Lip Gloss,2003,425695695.1
Lip Gloss,2011,718918940.4
Lip Gloss,2022,852920134.3
Lip Gloss,2020,927464386.6
Lip Gloss,2016,448939458.2
Lip Gloss,2015,807590318.6
Lip Gloss,2015,170054573.8
Lip Gloss,2017,685419361.7
Lip Gloss,2004,208354407.6
Lip Gloss,2008,828113747.5
Lip Gloss,2016,287037448
Lip Gloss,2020,688144851.8
Lip Gloss,2018,992100243.1
Lip Gloss,2005,820175928.1
Lip Gloss,2007,370411036.3
Lip Gloss,2004,802757087.5
Lip Gloss,2012,43000033.84
Lip Gloss,2017,385215423.5
Lip Gloss,2000,988524120.5
Lip Gloss,2003,380824344
Lip Gloss,2023,345600090.6
Lip Gloss,2004,322631621.4
Lip Gloss,2009,756671445.9
Lip Gloss,2003,638604559.5
Lip Gloss,2009,999445342.4
Lip Gloss,2008,454752288.8
Lip Gloss,2011,121293175.9
Lip Gloss,2021,215327883.6
Lip Gloss,2017,718488747.4
Lip Gloss,2018,292927461.6
Lip Gloss,2016,629701711.9
Lip Gloss,2020,878622004.1
Lip Gloss,2019,297455431.3
Lip Gloss,2007,405906897.4
Lip Gloss,2015,530506473.6
Lip Gloss,2015,292418026.4
Lip Gloss,2011,423363941
Lip Gloss,2008,675416945
Lip Gloss,2024,679136837.2
Lip Gloss,2008,22885626.08
Lip Gloss,2005,199960115.9
Lip Gloss,2002,474256714.8
Lip Gloss,2000,71473847.77
Lip Gloss,2007,646851153.2
Lip Gloss,2009,653540449
Lip Gloss,2012,319103472.3
Lip Gloss,2020,456874511.7
Lip Gloss,2023,402656446.7
Lip Gloss,2002,955074024.1
Lip Gloss,2012,447931782.6
Lip Gloss,2022,447273712.3
Lip Gloss,2006,981216262.7
Lip Gloss,2009,383945825.3
Lip Gloss,2006,335870161.4
Lip Gloss,2002,425081837.1
Lip Gloss,2007,264327607.8
Lip Gloss,2010,408389400.1
Lip Gloss,2006,450241292.7
Lip Gloss,2002,447944993
Lip Gloss,2002,307064862.5
Lip Gloss,2000,515697335.4
Lip Gloss,2019,10389063.91
Lip Gloss,2015,597270458.2
Lip Gloss,2023,626954982.6
Lip Gloss,2008,291808740.3
Lip Gloss,2011,877622290.1
Lip Gloss,2017,739384141.9
Lip Gloss,2022,621023358.8
Lip Gloss,2009,973794630.4
Lip Gloss,2013,191226388.1
Lip Gloss,2006,586016496.4
Lip Gloss,2006,148135973.4
Lip Gloss,2018,79237906.44
Lip Gloss,2001,245980493.8
Lip Gloss,2007,378780037.2
Lip Gloss,2003,655132182.3
Lip Gloss,2015,494196867.3
Lip Gloss,2004,325808788.3
Lip Gloss,2003,138956661.2
Lip Gloss,2023,407971661.3
Lip Gloss,2024,214281632.9
Lip Gloss,2005,95722795.01
Lip Gloss,2015,385310966.3
Lip Gloss,2016,501811432.5
Lip Gloss,2018,795768983.9
Lip Gloss,2010,817492537.9
Lip Gloss,2018,565716243.8
Lip Gloss,2004,664947349.9
Lip Gloss,2023,802284834.5
Lip Gloss,2012,636282412.7
Lip Gloss,2018,123500088.5
Lip Gloss,2015,216281381.8
Lip Gloss,2024,845593464.2
Lip Gloss,2006,313810361.1
Lip Gloss,2016,849301890.1
Lip Gloss,2015,290085845.8
Lip Gloss,2023,192213003.8
Lip Gloss,2002,757235440.5
Lip Gloss,2016,338212812.3
Lip Gloss,2008,254561923.2
Lip Gloss,2005,756201358.4
Lip Gloss,2021,85709030.29
Lip Gloss,2001,184480936.8
Lip Gloss,2004,441702256.4
Lip Gloss,2011,879404762.3
Lip Gloss,2009,793715443.7
Lip Gloss,2013,697299800.8
Lip Gloss,2000,240949339.9
Lip Gloss,2000,416690332.6
Lip Gloss,2022,453879063.5
Lip Gloss,2008,553769625.7
Lip Gloss,2019,709459792.7
Lip Gloss,2022,87804315.88
Lip Gloss,2007,773660874.8
Lip Gloss,2008,596465413.9
Lip Gloss,2018,922687111.6
Lip Gloss,2021,407734469.9
Lip Gloss,2003,949891416.4
Lip Gloss,2023,92505297.94
Lip Gloss,2022,324202306.2
Lip Gloss,2005,697207694.7
Lip Gloss,2023,932196236.2
Lip Gloss,2018,685808449.6
Lip Gloss,2005,14323216.96
Lip Gloss,2002,143624175.8
Lip Gloss,2021,368730619.1
Lip Gloss,2016,375874926.3
Lip Gloss,2024,932748146
Lip Gloss,2022,755122420.6
Lip Gloss,2016,724485186.7
Lip Gloss,2009,854308142.4
Lip Gloss,2011,776884999.1
Lip Gloss,2022,832132996.6
Lip Gloss,2018,263376274.4
Lip Gloss,2016,400556296.6
Lip Gloss,2021,674322175.3
Lip Gloss,2021,248330314.5
Lip Gloss,2012,178645226.8
Lip Gloss,2019,981676478.8
Lip Gloss,2000,869365000
Lip Gloss,2008,682784095.8
Lip Gloss,2012,145483186.3
Lip Gloss,2005,149428748.4
Lip Gloss,2006,231608773.2
Lip Gloss,2014,427902571.2
Lip Gloss,2023,396859318
Lip Gloss,2014,880648097
Lip Gloss,2005,485009836.9
Lip Gloss,2008,703920352.5
Lip Gloss,2015,209938465.2
Lip Gloss,2020,339452852.4
Lip Gloss,2005,227314730.8
Lip Gloss,2004,171417891.1
Lip Gloss,2017,180300734.7
Lip Gloss,2011,828282135.4
Lip Gloss,2022,767150381.3
Lip Gloss,2000,288491282.2
Lip Gloss,2019,939164649.3
Lip Gloss,2000,291464196.2
Lip Gloss,2001,725376465
Lip Gloss,2008,385111543.9
Lip Gloss,2005,333488525.8
Lip Gloss,2024,776005915
Lip Gloss,2017,701240952.7
Lip Gloss,2012,907277455.4
Lip Gloss,2006,270577029.8
Lip Gloss,2008,547907432.1
Lip Gloss,2000,675942587
Lip Pencil,2009,146209955.2
Lip Pencil,2016,973391343.1
Lip Pencil,2011,627998875.4
Lip Pencil,2020,662855198.4
Lip Pencil,2018,109675480.8
Lip Pencil,2003,385265183.8
Lip Pencil,2000,791005461.1
Lip Pencil,2006,102738261.7
Lip Pencil,2021,33170139.12
Lip Pencil,2013,70067643.37
Lip Pencil,2004,868196098
Lip Pencil,2015,947605202.8
Lip Pencil,2007,600577614.7
Lip Pencil,2014,635578226.8
Lip Pencil,2008,764873434.5
Lip Pencil,2002,547603907
Lip Pencil,2021,37635839.09
Lip Pencil,2017,251145807.2
Lip Pencil,2024,596184811.8
Lip Pencil,2003,360892381.3
Lip Pencil,2008,778502742.3
Lip Pencil,2003,811570678.8
Lip Pencil,2010,138346933.2
Lip Pencil,2016,878731003.1
Lip Pencil,2021,885251099.8
Lip Pencil,2018,846301003.2
Lip Pencil,2014,121675995.8
Lip Pencil,2012,63648802.28
Lip Pencil,2013,544075546.3
Lip Pencil,2013,194416868.7
Lip Pencil,2001,938782775
Lip Pencil,2019,180228799.2
Lip Pencil,2002,550355299.5
Lip Pencil,2003,948199593.7
Lip Pencil,2012,211080112.7
Lip Pencil,2023,500848891.7
Lip Pencil,2006,916901265.9
Lip Pencil,2024,403500899.8
Lip Pencil,2016,23959048.36
Lip Pencil,2010,367553394.9
Lip Pencil,2010,852335295.7
Lip Pencil,2001,880796213.6
Lip Pencil,2001,490810903.1
Lip Pencil,2020,151458018.4
Lip Pencil,2024,239543228
Lip Pencil,2021,835746690.6
Lip Pencil,2019,613424425.5
Lip Pencil,2009,501244846.7
Lip Pencil,2001,491950633.1
Lip Pencil,2003,791295194.4
Lip Pencil,2018,188769325.1
Lip Pencil,2016,676776254
Lip Pencil,2023,297999001.8
Lip Pencil,2003,685819705.9
Lip Pencil,2005,211268913.2
Lip Pencil,2003,691432938.2
Lip Pencil,2002,44124839.04
Lip Pencil,2012,519744625.1
Lip Pencil,2017,376342595.9
Lip Pencil,2010,410255537.3
Lip Pencil,2008,141097446.7
Lip Pencil,2019,902211429.1
