Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Pet Care,2025,6420539,56.67,363851945.1,36.54
Pet Care,2019,1712184,18.02,30853555.68,-5.03
Pet Care,2025,5610639,27.75,155695232.3,23.16
Pet Care,2016,6807014,67.01,456138008.1,48.03
Pet Care,2018,3475538,31.94,111008683.7,-6.81
Pet Care,2003,322517,2.28,735338.76,-39.01
Pet Care,2009,281067,32.89,9244293.63,4.62
Pet Care,2021,1567905,13.6,21323508,19.09
Pet Care,2002,3534135,59.32,209644888.2,8.66
Pet Care,2016,6358249,57.8,367506792.2,-15.44
Pet Care,2023,3849573,47.81,184048085.1,-32.01
Pet Care,2025,711170,53.44,38004924.8,-1.64
Pet Care,2016,5329346,48.94,260818193.2,38.5
Pet Care,2011,3840068,55.38,212662965.8,35.35
Pet Care,2025,1896638,39.1,74158545.8,35.63
Pet Care,2010,4563994,15.25,69600908.5,-28.58
Pet Care,2023,6302822,33.51,211207565.2,-43.33
Pet Care,2016,2750547,33.22,91373171.34,-3.12
Pet Care,2002,5846789,25.17,147163679.1,12.57
Pet Care,2005,2144430,38.38,82303223.4,-34.58
Pet Care,2024,5903075,38.64,228094818,18.77
Pet Care,2017,2083014,69.91,145623508.7,-20.54
Pet Care,2006,1412118,12.92,18244564.56,-25.33
Pet Care,2020,2385606,40.44,96473906.64,-4.96
Pet Care,2017,2874427,66.93,192385399.1,15.96
Pet Care,2019,4077825,22.86,93219079.5,38.36
Pet Care,2013,4557525,43.05,196201451.3,28.2
Pet Care,2014,6234790,27.13,169149852.7,-34.95
Pet Care,2022,5678382,76.36,433601249.5,-5.34
Pet Care,2014,3959130,26.54,105075310.2,42.37
Pet Care,2007,6948525,27.97,194350244.3,48.51
Pet Care,2009,5600611,38.73,216911664,-35.11
Pet Care,2009,1655548,65.6,108603948.8,-38.65
Pet Care,2012,1188040,48.87,58059514.8,5.87
Pet Care,2025,6070066,66.9,406087415.4,38.13
Pet Care,2021,2801775,13.63,38188193.25,41.48
Pet Care,2012,5269711,54.17,285460244.9,48.83
Pet Care,2009,1681120,5.42,9111670.4,-10.47
Pet Care,2007,1764714,25.64,45247266.96,-37.71
Pet Care,2024,1861422,30.22,56252172.84,16.25
Pet Care,2018,6946108,7.62,52929342.96,0.31
Pet Care,2011,3519607,44.04,155003492.3,3.32
Pet Care,2001,239452,51.89,12425164.28,-26.27
Pet Care,2002,3017947,56.45,170363108.2,19.96
Pet Care,2020,3972192,65.59,260536073.3,18.49
Pet Care,2014,6627528,21.24,140768694.7,31.86
Pet Care,2023,5812429,30.37,176523468.7,20.01
Pet Care,2019,4289761,17.16,73612298.76,7.74
Pet Care,2008,3080939,15.69,48339932.91,34.91
Pet Care,2025,1292989,16.17,20907632.13,41.46
Pet Care,2020,2192724,11.09,24317309.16,41.83
Pet Care,2019,5940220,64.85,385223267,-21.92
Pet Care,2020,1918215,40.11,76939603.65,-11.45
Pet Care,2008,2212282,57.87,128024759.3,-48.21
Pet Care,2018,2404417,79.92,192161006.6,-15.37
Pet Care,2004,6821548,32.11,219039906.3,-1.29
Pet Care,2008,336604,29.8,10030799.2,39.45
Pet Care,2022,1837106,59.69,109656857.1,-47.33
Pet Care,2006,6164141,45.62,281208112.4,28.72
Pet Care,2007,2141199,28.9,61880651.1,-44.13
Pet Care,2011,3153758,56.1,176925823.8,45.52
Pet Care,2013,1431027,72.38,103577734.3,18.93
Pet Care,2025,2104768,79.99,168360392.3,-46.08
Pet Care,2018,2707685,30.62,82909314.7,-14.93
Pet Care,2003,5133873,67.84,348281944.3,-46.31
Pet Care,2002,3942371,59.76,235596091,-17.08
Pet Care,2025,6119489,29.07,177893545.2,31.89
Pet Care,2024,17259,39.17,676035.03,13.01
Pet Care,2015,511204,28.65,14645994.6,30.76
Pet Care,2024,623598,47.66,29720680.68,-42.34
Pet Care,2020,2169305,2.72,5900509.6,8.83
Pet Care,2011,6227062,59.25,368953423.5,-17.15
Pet Care,2019,1835808,35.65,65446555.2,-13.11
Pet Care,2009,3993183,60.67,242266412.6,-7.63
Pet Care,2007,3887505,41.18,160087455.9,24.95
Pet Care,2001,1115417,28.36,31633226.12,23.91
Pet Care,2024,5771776,78.67,454065617.9,-5.51
Pet Care,2012,4848093,32.58,157950869.9,-47.43
Pet Care,2025,1229614,23.65,29080371.1,21.39
Pet Care,2021,5124674,39.75,203705791.5,-16.22
Pet Care,2011,5182311,18.2,94318060.2,-24.38
Pet Care,2007,2100521,49.22,103387643.6,-29.08
Pet Care,2014,3650389,53.58,195587842.6,-2.79
Pet Care,2022,265652,50.03,13290569.56,-37.12
Pet Care,2001,2330900,65.1,151741590,-26.44
Pet Care,2008,5950288,25.21,150006760.5,8.81
Pet Care,2011,5967921,69.64,415606018.4,19.08
Pet Care,2007,1178823,6.65,7839172.95,-41.66
Pet Care,2020,4262504,17.08,72803568.32,-23.57
Pet Care,2022,5143106,77.8,400133646.8,-47.01
Pet Care,2012,4987850,28.48,142053968,-4.27
Pet Care,2019,6119310,70.79,433185954.9,-33.78
Pet Care,2010,298306,5.29,1578038.74,-46.97
Pet Care,2013,2007469,22.74,45649845.06,-20.46
Pet Care,2017,4514891,6.49,29301642.59,-45.74
Pet Care,2007,5433333,10.74,58353996.42,32.36
Pet Care,2000,6952646,60.07,417645445.2,16.27
Pet Care,2005,1570695,78.45,123221022.8,13.91
Pet Care,2017,504989,10.93,5519529.77,22.53
Pet Care,2010,4994670,58.31,291239207.7,-9.84
Pet Care,2015,6783415,42.09,285513937.4,-4.1
Pet Care,2003,361962,56.57,20476190.34,43.47
Pet Care,2019,2208514,29.74,65681206.36,12.49
Pet Care,2013,5618431,6.76,37980593.56,-10.59
Pet Care,2018,3057831,55.12,168547644.7,-0.69
Pet Care,2005,5091758,26.02,132487543.2,22.6
Pet Care,2001,3564210,5.68,20244712.8,-34.49
Pet Care,2016,1697139,37.72,64016083.08,-9.12
Pet Care,2016,1084304,76.61,83068529.44,42.7
Pet Care,2020,6782426,16.87,114419526.6,5.75
Pet Care,2025,4050828,28.29,114597924.1,-43.6
Pet Care,2000,5947156,47.21,280765234.8,5.95
Pet Care,2025,6365933,72.07,458792791.3,4.61
Pet Care,2021,6223776,29.2,181734259.2,30.24
Pet Care,2007,5025706,19.83,99659749.98,21.13
Pet Care,2015,1946721,15.44,30057372.24,16.76
Pet Care,2004,2206987,4.74,10461118.38,-32.66
Pet Care,2003,3548798,11.89,42195208.22,-31.18
Pet Care,2010,5849131,22.17,129675234.3,-40.72
Pet Care,2014,4954012,75.83,375662730,49.77
Pet Care,2006,802459,11.01,8835073.59,-3.47
Pet Care,2001,1183203,72.54,85829545.62,1.79
Pet Care,2020,716123,35.14,25164562.22,-13.23
Pet Care,2000,3572201,35.48,126741691.5,37.55
Pet Care,2001,5660872,34.92,197677650.2,-29.87
Pet Care,2008,5309678,36.36,193059892.1,30.69
Pet Care,2007,4627888,32.63,151007985.4,-23.84
Pet Care,2023,3521722,55.41,195138616,-38.14
Pet Care,2021,1697958,74.37,126277136.5,38.81
Pet Care,2008,3368061,66.73,224750710.5,-32.04
Pet Care,2010,6209445,62.48,387966123.6,13.65
Pet Care,2013,2436868,25.72,62676244.96,-28.66
Pet Care,2022,6698381,14.35,96121767.35,27.67
Pet Care,2009,3961610,68.59,271726829.9,12.21
Pet Care,2007,1643993,18.3,30085071.9,-27.61
Pet Care,2018,375645,78.58,29518184.1,-2.78
Pet Care,2011,3016174,54.85,165437143.9,9.71
Pet Care,2025,2847696,4.76,13555032.96,-1.09
Pet Care,2001,6946598,34.55,240004960.9,-23.78
Pet Care,2021,6376905,25.47,162419770.4,-39.22
Pet Care,2023,6516868,17.42,113523840.6,41.56
Pet Care,2019,4678638,5.02,23486762.76,-3.52
Pet Care,2000,4583462,43.35,198693077.7,49.16
Pet Care,2025,2515153,58.85,148016754.1,-26.75
Pet Care,2025,6846485,65.5,448444767.5,-7.19
Pet Care,2025,5794162,63.77,369493710.7,-0.05
Pet Care,2013,4074513,79.61,324371979.9,33.57
Pet Care,2022,1661873,35.25,58581023.25,-41.35
Pet Care,2001,2524398,14.25,35972671.5,-16.32
Pet Care,2001,3653754,74.26,271327772,-27.44
Pet Care,2003,3897275,16.27,63408664.25,38.56
Pet Care,2004,6467796,14.1,91195923.6,42.66
Pet Care,2002,314318,34.57,10865973.26,-31.36
Pet Care,2011,96181,42.81,4117508.61,-10.85
Pet Care,2024,6183409,50.59,312818661.3,-44
Pet Care,2005,1962771,2.56,5024693.76,-17.58
Pet Care,2009,1653886,59.99,99216621.14,-5.95
Pet Care,2013,6228419,44.84,279282308,26.73
Pet Care,2010,3260347,2.73,8900747.31,-26.31
Pet Care,2025,1256162,20.21,25387034.02,-38.09
Pet Care,2021,4101586,52.75,216358661.5,-42.71
Pet Care,2006,6814603,48.37,329622347.1,14.85
Pet Care,2024,2335851,36.8,85959316.8,21.49
Pet Care,2013,5688724,14.44,82145174.56,-10.25
Pet Care,2004,3852905,68.29,263114882.5,-28.79
Pet Care,2017,1461930,39.75,58111717.5,48.83
Pet Care,2004,5702956,59.61,339953207.2,18.5
Pet Care,2014,1278395,77.89,99574186.55,-21.14
Pet Care,2010,4314248,40.53,174856471.4,-11.52
Pet Care,2016,450861,59.02,26609816.22,-46.52
Pet Care,2002,4737212,51.65,244676999.8,33.74
Pet Care,2017,5305486,10,53054860,-10.33
Pet Care,2025,5829735,37.4,218032089,-9.3
Pet Care,2025,1424435,13.88,19771157.8,22.58
Pet Care,2011,2802065,9.54,26731700.1,-22.16
Pet Care,2009,5696885,46.98,267639657.3,42.78
Pet Care,2008,203831,70.58,14386391.98,8.99
Pet Care,2020,4075704,16.73,68186527.92,-39.72
Pet Care,2025,5747382,27.51,158110478.8,-32.5
Pet Care,2005,3762593,3.48,13093823.64,-38.01
Pet Care,2011,1613346,68.59,110659402.1,14.74
Pet Care,2011,5867768,65.56,384690870.1,-40.59
Pet Care,2025,2919313,63.79,186222976.3,-41.77
Pet Care,2000,484044,73.1,35383616.4,42.29
Pet Care,2011,434993,32.85,14289520.05,-30.15
Pet Care,2018,5397676,43.53,234960836.3,24.85
Pet Care,2024,119759,41.9,5017902.1,27.22
Pet Care,2002,3930764,65.59,257818810.8,2.82
Pet Care,2025,5768018,33.53,193401643.5,6.6
Pet Care,2009,586757,28.65,16810588.05,-37.88
Pet Care,2009,5949330,8.84,52592077.2,-25.18
Pet Care,2006,4209890,69.02,290566607.8,18.58
Pet Care,2011,2036848,52.9,107749259.2,43.54
Pet Care,2006,4927943,34.93,172133049,-18.82
Pet Care,2013,6040535,26.67,161101068.5,24.87
Pet Care,2002,776461,14.31,11111156.91,47.35
Pet Care,2024,3299638,73.22,241599494.4,-35.08
Pet Care,2008,6870467,21.62,148539496.5,-30.43
Pet Care,2017,4040420,23.07,93212489.4,47.69
Pet Care,2007,405882,17.64,7159758.48,-3.56
Pet Care,2016,4672664,44.74,209054987.4,13.08
Pet Care,2021,1536086,8.55,13133535.3,-27.18
Pet Care,2014,5134508,58.13,298468950,38.85
Pet Care,2017,3199461,79.49,254325154.9,34.41
Pet Care,2020,1421639,57.13,81218236.07,-20.21
Pet Care,2006,490527,65.47,32114802.69,14.69
Pet Care,2015,2043487,45.2,92365612.4,-8.51
Pet Care,2016,3514130,7.88,27691344.4,-10.81
Pet Care,2023,1889879,19.4,36663652.6,-38.68
Pet Care,2019,4246338,58.7,249260040.6,18.57
Pet Care,2018,2468260,62.35,153896011,49.3
Pet Care,2013,4301829,62.14,267315654.1,-39.48
Pet Care,2020,6376256,77.13,491800625.3,3.02
Pet Care,2016,97880,24.32,2380441.6,1.84
Pet Care,2015,2481387,57.59,142903077.3,20.22
Pet Care,2013,1349706,35.94,48508433.64,-45.83
Pet Care,2022,6681977,72.35,483441036,32.34
Pet Care,2009,5877052,17.52,102965951,45.06
Pet Care,2005,2576793,31.58,81375122.94,32.13
Pet Care,2022,2130290,56.96,121341318.4,45.18
Pet Care,2019,5127708,68.98,353709297.8,5.19
Pet Care,2015,3918827,9.82,38482881.14,-2.82
Pet Care,2012,4579657,56.6,259208586.2,33.99
Pet Care,2012,6823353,4.86,33161495.58,-23
Pet Care,2009,6967512,58.64,408574903.7,-4.22
Pet Care,2001,4849636,14.87,72114087.32,6.06
Pet Care,2024,5374851,48.31,259659051.8,44.85
Pet Care,2008,6582434,20.43,134479126.6,20.86
Pet Care,2019,6233381,16.88,105219471.3,-45.28
Pet Care,2011,3271599,39.49,129195444.5,7.3
Pet Care,2017,6653034,19.42,129201920.3,2.47
Pet Care,2003,5528784,56.75,313758492,-42.48
Pet Care,2015,1243967,6.08,7563319.36,19.96
Pet Care,2015,1154625,67.14,77521522.5,-19.11
Pet Care,2001,5782766,31.66,183082371.6,-15.66
Pet Care,2015,4434943,57.42,254654427.1,-5.05
Pet Care,2014,5583565,50.7,283086745.5,-25.22
Pet Care,2023,6846730,50.59,346376070.7,32.28
Pet Care,2004,6956577,4.05,28174136.85,-5.84
Pet Care,2018,873739,59.82,52267066.98,-47.64
Pet Care,2008,104317,39.55,4125737.35,-34.91
Pet Care,2000,247342,15.92,3937684.64,-34.45
Pet Care,2016,3261160,68.1,222084996,-24.57
Pet Care,2018,4919634,32.13,158067840.4,-17.34
Pet Care,2011,6130577,74.29,455440565.3,-22.45
Pet Care,2015,2150883,62.74,134946399.4,32.37
Pet Care,2015,1773691,36.14,64101192.74,-38.38
Pet Care,2009,1722077,60.81,104719502.4,-23.77
Pet Care,2009,1155701,54.36,62823906.36,-11.58
Pet Care,2003,6696301,61.93,414701920.9,3.61
Pet Care,2000,5962888,9.7,57840013.6,-14.99
Pet Care,2010,401461,29.28,11754778.08,11.28
Pet Care,2013,6702788,3.31,22186228.28,-22.58
Pet Care,2018,3034757,24.05,72985905.85,-43.74
Pet Care,2005,6187602,14.33,88668336.66,-17.75
Pet Care,2019,6974688,69.13,482160181.4,18.81
Pet Care,2023,6838110,79.35,542604028.5,28.72
Pet Care,2004,2361604,17.95,42390791.8,10.28
Pet Care,2024,1220245,46.97,57314907.65,-41.22
Pet Care,2017,3957022,29.52,116811289.4,-26.97
Pet Care,2019,5205092,65.7,341974544.4,-48.86
Pet Care,2002,4168570,50.89,212138527.3,-40.21
Pet Care,2023,1310718,21.78,28547438.04,-35.43
Pet Care,2011,5427131,32.09,174156633.8,-49.49
Pet Care,2010,527545,48.97,25833878.65,-9.6
Pet Care,2003,2019436,13.01,26272862.36,-21.81
Pet Care,2010,6316676,63.93,403825096.7,11.15
Pet Care,2014,3673470,35.36,129893899.2,43.02
Pet Care,2021,5256538,56.7,298045704.6,35.97
Pet Care,2019,1445112,10.28,14855751.36,-3.04
Pet Care,2011,6715575,42.75,287090831.3,-4.13
Pet Care,2024,4468171,57.06,254953837.3,11.47
Pet Care,2018,4952311,12.27,60764855.97,-21.21
Pet Care,2005,6534178,20.35,132970522.3,-44.09
Pet Care,2009,160595,25.23,4051811.85,27.27
Pet Care,2019,166403,51.06,8496537.18,12.11
Pet Care,2011,2123733,39.71,84333437.43,-16.71
Pet Care,2006,324670,54.62,17733475.4,-9.86
Pet Care,2025,3770391,22.95,86530473.45,11.95
Pet Care,2012,3710632,9.77,36252874.64,14.97
Pet Care,2020,6935787,33.63,233250516.8,17.74
Pet Care,2003,4568944,24.38,111390854.7,-40.58
Pet Care,2009,2313761,56.55,130843184.6,22.92
Pet Care,2025,6935748,57.25,397071573,-2.34
Pet Care,2020,4476866,31.91,142856794.1,-31.75
Pet Care,2003,5646989,45.61,257559168.3,24.51
Pet Care,2021,4327323,66.62,288286258.3,-26.59
Pet Care,2002,5834843,13.5,78770380.5,0.41
Pet Care,2012,6673039,8.64,57655056.96,-26.23
Pet Care,2023,5987255,22.74,136150178.7,6.47
Pet Care,2003,343599,42.41,14572033.59,0.47
Pet Care,2004,6585214,19.12,125909291.7,-14.99
Pet Care,2013,5526571,14.06,77703588.26,4.51
Pet Care,2002,5713418,52,297097736,11.71
Pet Care,2019,6841877,58.39,399497198,14.19
Pet Care,2020,3812784,25.88,98674849.92,31.2
Pet Care,2004,136628,66.03,9021546.84,-4.25
Pet Care,2001,991638,3.18,3153408.84,48.89
Pet Care,2018,3042641,10.57,32160715.37,-33.05
Pet Care,2013,4961122,70.48,349659878.6,49.21
Pet Care,2019,1532165,4.89,7492286.85,9.75
Pet Care,2003,3461284,42.14,145858507.8,-1.06
Pet Care,2005,3455273,25.25,87245643.25,11.52
Pet Care,2013,4594997,43.66,200617569,-4.34
Pet Care,2009,1890286,28.9,54629265.4,-24.07
Pet Care,2008,3904148,50.55,197354681.4,48.93
Pet Care,2012,76696,3.72,285309.12,41.53
Pet Care,2007,6127638,57.2,350500893.6,18.94
Pet Care,2003,1441589,19.84,28601125.76,2.27
Pet Care,2002,2380221,32.28,76833533.88,29.41
Pet Care,2007,5948741,49.33,293451393.5,-20.76
Pet Care,2001,1620985,30.73,49812869.05,24.58
Pet Care,2025,4683967,52.01,243613123.7,-2.49
Pet Care,2020,6089081,10.34,62961097.54,-19.71
Pet Care,2022,2925232,55.49,162321123.7,28.64
Pet Care,2005,6893952,22.87,157664682.2,3.9
Pet Care,2023,4244209,9.26,39301375.34,25.84
Pet Care,2022,3779379,9.16,34619111.64,-20.24
Pet Care,2002,2120495,16.34,34648888.3,-4.8
Pet Care,2012,3652162,26.9,98243157.8,-14.03
Pet Care,2007,2267435,75.45,171077970.8,27.78
Pet Care,2008,6417509,63.21,405650743.9,-26.9
Pet Care,2024,971417,71.81,69757454.77,-32.24
Pet Care,2011,4562110,40.16,183214337.6,7.77
Pet Care,2013,2122156,55.75,118310197,-42.2
Pet Care,2004,5264606,75.69,398478028.1,34.61
Pet Care,2008,3864321,78.23,302305831.8,31.79
Pet Care,2004,6306574,41.37,260902966.4,-41.44
Pet Care,2020,2108982,58.61,123607435,-38.21
Pet Care,2004,6129145,9.75,59759163.75,-47.65
Pet Care,2000,3779802,66.22,250298488.4,3.06
Pet Care,2003,6669165,33.42,222883494.3,2.46
Pet Care,2000,6575463,18.41,121054273.8,28.64
Pet Care,2019,5887858,60.57,356627559.1,-28.52
Pet Care,2024,2491011,45.93,114412135.2,12.14
Pet Care,2017,4186904,18.2,76201652.8,12.76
Pet Care,2001,5443283,52.91,288004103.5,20.92
Pet Care,2008,6524436,58.61,382397194,-49.32
Pet Care,2017,4843319,12.26,59379090.94,-28.46
Pet Care,2002,2543518,31.79,80858437.22,-21.1
Pet Care,2007,3228913,10.51,33935875.63,-28.9
Pet Care,2010,2904602,41.1,119379142.2,-42.87
Pet Care,2013,4113889,71.88,295706341.3,-44.36
Pet Care,2017,1081890,65.64,71015259.6,14.14
Pet Care,2015,2694715,72.68,195851886.2,-42.42
Pet Care,2002,591220,73.04,43182708.8,-4.8
Pet Care,2020,1884874,11.03,20790160.22,37.41
Pet Care,2002,6951806,11.66,81058057.96,-19.83
Pet Care,2021,1414636,16.03,22676615.08,6.91
Pet Care,2010,134432,6.49,872463.68,-43.04
Pet Care,2001,4308158,10.35,44589435.3,23.68
Pet Care,2011,6021059,61.5,370295128.5,-38.77
Pet Care,2014,3671725,14.12,51844757,-47.38
Pet Care,2003,1274648,5.31,6768380.88,9.64
Pet Care,2013,5494563,68.97,378960010.1,-17.41
Pet Care,2004,5440261,9.98,54293804.78,4.35
Pet Care,2019,5081132,29.29,148826356.3,-20.49
Pet Care,2006,1123700,56.44,63421628,27.3
Pet Care,2025,2006525,39.8,79859695,-14.79
Pet Care,2021,2767145,64.3,177927423.5,47.64
Pet Care,2001,3201023,34.46,110307252.6,23.54
Pet Care,2007,4499970,53.93,242683382.1,7.77
Pet Care,2018,6427038,47.66,306312631.1,-11.32
Pet Care,2024,3407831,7.4,25217949.4,37.61
Pet Care,2014,3180695,35.07,111546973.7,-5.41
Pet Care,2018,1949141,25.27,49254793.07,-5.68
Pet Care,2023,1437986,14.04,20189323.44,4.46
Pet Care,2018,4934573,57.76,285020936.5,26.03
Pet Care,2019,6734055,66.92,450642960.6,-13.39
Pet Care,2000,3097955,23.61,73142717.55,-1.41
Pet Care,2024,241223,13.05,3147960.15,-45.91
Pet Care,2021,2361440,58.07,137128820.8,40.82
Pet Care,2013,5487752,23.22,127425601.4,-21.2
Pet Care,2018,3678478,57.19,210372156.8,-11.34
Pet Care,2018,1391935,56.96,79284617.6,-28.89
Pet Care,2006,2940513,67.98,199896073.7,-14.24
Pet Care,2001,1664266,28.27,47048799.82,9.84
Pet Care,2008,5832280,72.75,424298370,-9.54
Pet Care,2001,2413102,14.67,35400206.34,-25.63
Pet Care,2002,956370,24.08,23029389.6,21.02
Pet Care,2007,4350707,38.35,166849613.5,-38.91
Pet Care,2006,4513783,46.37,209304117.7,-15.34
Pet Care,2006,4279169,34.66,148315997.5,-39.56
Pet Care,2010,2237546,41.6,93081913.6,-8.64
Pet Care,2025,721785,77.01,55584662.85,-14.01
Pet Care,2001,2078338,42.75,88848949.5,-22.07
Pet Care,2007,1717372,28.18,48395542.96,36.05
Pet Care,2020,4502872,75.11,338210715.9,-3.93
Pet Care,2005,5246572,44.84,235256288.5,-38.78
Pet Care,2010,4551295,7.04,32041116.8,-43.89
Pet Care,2022,6236834,37.6,234504958.4,-18.57
Pet Care,2005,4532549,20.29,91965419.21,9.76
Pet Care,2021,6670182,30.64,204374376.5,23.02
Pet Care,2002,60311,20.66,1246025.26,-42.29
Pet Care,2006,2472391,3.24,8010546.84,40.45
Pet Care,2004,348316,68.4,23824814.4,-24.53
Pet Care,2017,2049863,67.87,139124201.8,46.21
Pet Care,2023,1145870,2.57,2944885.9,-1.66
Pet Care,2001,2346852,30.73,72118761.96,-9.23
Pet Care,2008,6552757,78.27,512884290.4,-21.78
Pet Care,2024,123897,20.61,2553517.17,7.36
Pet Care,2007,568160,71.44,40589350.4,-13.85
Pet Care,2001,669860,56.13,37599241.8,48.45
Pet Care,2016,5608817,17.11,95966858.87,-32.6
Pet Care,2000,4508547,55.98,252388461.1,-7.12
Pet Care,2007,2765467,7.59,20989894.53,-10.92
Pet Care,2010,5276786,33.49,176719563.1,-30.76
Pet Care,2004,4001015,59.27,237140159.1,-16.07
Pet Care,2023,1276468,26.23,33481755.64,7.16
Pet Care,2021,6320459,43.91,277531354.7,-9.46
Pet Care,2019,1816272,77.73,141178822.6,-47.22
Pet Care,2013,1726299,7.9,13637762.1,-4.37
Pet Care,2013,3635611,53.77,195486803.5,25.91
Pet Care,2008,1254521,28.45,35691122.45,27.37
Pet Care,2011,1732462,34.55,59856562.1,28.94
Pet Care,2018,6809739,74.67,508483211.1,47.7
Pet Care,2017,2338919,11.79,27575855.01,26.97
Pet Care,2003,6101222,3.55,21659338.1,14.39
Pet Care,2010,3331028,18.3,60957812.4,-7.45
Pet Care,2024,6146908,22.63,139104528,-33.37
Pet Care,2012,4542412,8.45,38383381.4,-34.48
Pet Care,2021,6397217,29.52,188845845.8,-48.04
Pet Care,2012,4722902,56.14,265143718.3,48.28
Pet Care,2024,3910338,47.82,186992363.2,6.4
Pet Care,2020,3614739,53.39,192990915.2,22.31
Pet Care,2003,5594914,21.24,118835973.4,47.87
Pet Care,2025,2450125,14.21,34816276.25,16.79
Pet Care,2002,4615164,9.45,43613299.8,42.82
Pet Care,2009,2850816,21.14,60266250.24,-24.12
Pet Care,2023,3179939,72.38,230163984.8,39.16
Pet Care,2017,3031953,69.93,212024473.3,-16.4
Pet Care,2024,3294224,70.91,233593423.8,-21.9
Pet Care,2011,6692670,66.97,448208109.9,-30.19
Pet Care,2010,3653066,65.79,240335212.1,17.98
Pet Care,2004,6815530,62.8,428015284,9.53
Pet Care,2024,5795518,22.92,132833272.6,-47.29
Pet Care,2007,4637500,24.54,113804250,17.54
Pet Care,2011,56883,46.61,2651316.63,18.86
Pet Care,2015,6623857,23.38,154865776.7,24.58
Pet Care,2000,318116,23.32,7418465.12,-0.97
Pet Care,2025,2904719,62.98,182939202.6,-12.99
Pet Care,2009,2839662,63.9,181454401.8,-44.63
Pet Care,2021,2492569,73.94,184300551.9,-2.33
Pet Care,2002,4008666,11.19,44856972.54,0.49
Pet Care,2020,3737982,52.5,196244055,27.4
Pet Care,2018,197660,65.17,12881502.2,21.48
Pet Care,2022,6261680,68.27,427484893.6,37.87
Pet Care,2008,346038,18.37,6356718.06,-18.02
Pet Care,2013,5939889,20.96,124500073.4,-44.26
Pet Care,2015,6245482,58.18,363362142.8,2.46
Pet Care,2012,912551,34.77,31729398.27,-34.95
Pet Care,2025,3657089,19.4,70947526.6,-46.08
Pet Care,2003,884864,48.71,43101725.44,-1.51
Pet Care,2025,4917561,47.46,233387445.1,15.96
Pet Care,2001,5137992,30.63,157376695,-47.98
Pet Care,2018,5398089,74.88,404208904.3,22.27
Pet Care,2006,3251425,29.22,95006638.5,15.66
Pet Care,2007,3822303,33.86,129423179.6,44.92
Pet Care,2000,554856,36.89,20468637.84,49.96
Pet Care,2013,3984219,34.35,136857922.7,-48.32
Pet Care,2009,253442,39.92,10117404.64,48.96
Pet Care,2022,4178141,16.09,67226288.69,-21.84
Pet Care,2001,5097395,34.2,174330909,21.77
Pet Care,2011,2163622,59.55,128843690.1,-10.05
Pet Care,2021,3176219,63.29,201022900.5,45
Pet Care,2011,5327385,52.94,282031761.9,31.55
Pet Care,2008,5428358,5.31,28824580.98,-22.98
Pet Care,2019,5785935,41.3,238959115.5,-43.42
Pet Care,2023,452810,7.75,3509277.5,-31.35
Pet Care,2000,5311229,3.94,20926242.26,-48.41
Pet Care,2007,2791272,69.98,195333214.6,-11.02
Pet Care,2003,4910085,65.91,323623702.4,17.76
Pet Care,2025,2332579,35.63,83109789.77,-19.04
Pet Care,2003,4744219,16.45,78042402.55,43.81
Pet Care,2025,6915784,79.39,549044091.8,27.3
Pet Care,2002,421104,23.18,9761190.72,10.19
Pet Care,2010,5062564,56.6,286541122.4,28.88
Pet Care,2022,3064355,71.55,219254600.3,2.32
Pet Care,2003,2530430,40.02,101267808.6,49.11
Pet Care,2018,6037543,15.26,92132906.18,-33.78
Pet Care,2013,3452594,6.22,21475134.68,34.57
Pet Care,2020,2476855,20.86,51667195.3,2.56
Pet Care,2015,5165382,5.2,26859986.4,10.7
Pet Care,2021,6290198,22.67,142598788.7,-9.11
Pet Care,2018,4559250,19.16,87355230,28.9
Pet Care,2016,1721142,7.76,13356061.92,-25.27
Pet Care,2018,3385102,39.64,134185443.3,-24.98
Pet Care,2020,165998,70.71,11737718.58,34.13
Pet Care,2013,6958026,53.97,375524663.2,2.4
Pet Care,2016,931892,5.58,5199957.36,23.64
Pet Care,2008,757703,33.65,25496705.95,-31.16
Pet Care,2006,887060,58,51449480,-12.86
Pet Care,2021,5806834,41.55,241273952.7,12.54
Pet Care,2021,5739437,59.22,339889459.1,-34.74
Pet Care,2004,6036141,14.09,85049226.69,12.44
Pet Care,2003,996888,53.27,53104223.76,-15.73
Pet Care,2005,3258381,71.86,234147258.7,27.63
Pet Care,2006,4395843,18.43,81015386.49,-19.54
Pet Care,2005,5671745,42.54,241276032.3,16.36
Pet Care,2018,120637,43.5,5247709.5,-24.64
Pet Care,2012,6221199,28.58,177801867.4,-20.04
Pet Care,2009,3999355,4.21,16837284.55,-42.78
Pet Care,2011,6624691,4.23,28022442.93,9.9
Pet Care,2017,1057881,70.64,74728713.84,-21.44
Pet Care,2000,1886613,72.73,137213363.5,-24.34
Pet Care,2012,5465178,14.4,78698563.2,-36.74
Pet Care,2019,3552066,40,142082640,-29.47
Pet Care,2021,2602262,12.37,32189980.94,-9.1
Pet Care,2009,995957,2.03,2021792.71,-45.94
Pet Care,2015,1493204,10.7,15977282.8,39.55
Pet Care,2024,4790628,10.44,50014156.32,29.49
Pet Care,2018,5071258,11.5,58319467,-24.61
Pet Care,2024,735040,19.05,14002512,3.49
