Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Facial Tissue,2009,6391084,12.45,79568995.8,-45.16
Facial Tissue,2013,5683473,14.56,82751366.88,36.89
Facial Tissue,2008,5820213,20.9,121642451.7,-20.29
Facial Tissue,2004,6205754,4.75,29477331.5,13.11
Facial Tissue,2005,6247511,7.53,47043757.83,-7.27
Facial Tissue,2016,4445275,7.2,32005980,40.19
Facial Tissue,2000,5394597,8.89,47957967.33,44.08
Facial Tissue,2005,943190,17.09,16119117.1,3.59
Floor Care,2010,1792313,15.92,28533622.96,-35.14
Floor Care,2001,4047889,4.42,17891669.38,37.76
Floor Care,2022,7609065,17.5,133158637.5,-48.08
Floor Care,2014,2513747,13.08,32879810.76,41.39
Floor Care,2015,7862948,4.32,33967935.36,25.36
Floor Care,2025,1526887,5.12,7817661.44,35.42
Floor Care,2004,211755,22.69,4804720.95,36.82
Floor Care,2001,7011871,24.54,172071314.3,-29.02
Floor Care,2017,5388393,16.85,90794422.05,-10.14
Floor Care,2019,4344515,4.81,20897117.15,-34.19
Floor Care,2006,6925353,5.55,38435709.15,-0.67
Floor Care,2000,7522145,21.44,161274788.8,2.29
Floor Care,2019,3150720,4.19,13201516.8,4.51
Floor Care,2006,6443388,12.08,77836127.04,19.65
Floor Care,2004,3139796,18.99,59624726.04,-26.08
Floor Care,2017,4204367,10.98,46163949.66,37.62
Floor Care,2024,3361632,11.66,39196629.12,12.43
Floor Care,2003,2393899,8.93,21377518.07,36.2
Floor Care,2020,4411154,23.18,102250549.7,29.87
Floor Care,2003,7166848,16.38,117392970.2,-46.85
Floor Care,2019,4495306,9.67,43469609.02,30.06
Floor Care,2010,2649351,3.65,9670131.15,-45.85
Floor Care,2017,6466986,23.48,151844831.3,25.88
Floor Care,2023,3802470,15.75,59888902.5,7.12
Floor Care,2024,1528638,1.99,3041989.62,45.17
Floor Care,2003,6086538,10.17,61900091.46,-23.31
Floor Care,2013,135312,13.11,1773940.32,19.5
Floor Care,2000,4148171,4.81,19952702.51,-40.76
Floor Care,2022,5303202,17.05,90419594.1,14.43
Floor Care,2023,6329218,17.32,109622055.8,37.12
Floor Care,2025,5550513,22.05,122388811.7,38.05
Floor Care,2015,2256906,20.39,46018313.34,-11.35
Floor Care,2000,1979925,19.08,37776969,-37.37
Floor Care,2022,6408040,18,115344720,-38.66
Floor Care,2011,3941775,14.11,55618445.25,-46.3
Floor Care,2018,1823053,7.4,13490592.2,-20.06
Floor Care,2017,7788775,4.19,32634967.25,4.2
Floor Care,2007,1669351,23.12,38595395.12,24.7
Floor Care,2012,6846306,3.01,20607381.06,31.7
Floor Care,2024,2540551,14.04,35669336.04,19.58
Floor Care,2001,5415456,21.13,114428585.3,-19.05
Floor Care,2004,1323867,15.37,20347835.79,49.83
Floor Care,2000,3441623,20.56,70759768.88,-27.36
Floor Care,2009,6080977,4.71,28641401.67,14.73
Floor Care,2012,6256113,20.65,129188733.5,-42.62
Floor Care,2011,6139010,22.68,139232746.8,-36.47
Floor Care,2010,5197166,6.1,31702712.6,23.3
Floor Care,2014,4589322,1.57,7205235.54,37.1
Floor Care,2018,5770445,14.61,84306201.45,-12.04
Floor Care,2014,6989385,24,167745240,-22.7
Floor Care,2003,5033736,10.13,50991745.68,18.72
Floor Care,2025,5578801,7.88,43960951.88,26.99
Floor Care,2000,4205327,24.26,102021233,-9.34
Floor Care,2007,6544569,20.18,132069402.4,-16.09
Floor Care,2005,911076,5.73,5220465.48,49.74
Floor Care,2025,2016119,15.03,30302268.57,-3.62
Floor Care,2001,4293738,9.42,40447011.96,12.35
Floor Care,2020,5489965,20.37,111830587.1,-24.02
Floor Care,2015,4449646,24.77,110217731.4,17.68
Floor Care,2022,3371730,2.16,7282936.8,-22.38
Floor Care,2008,4294960,19.79,84997258.4,24.85
Floor Care,2014,6049435,12.39,74952499.65,-24.09
Floor Care,2008,6728362,23.96,161211553.5,-1.94
Floor Care,2012,7093417,19.14,135768001.4,11.01
Floor Care,2023,4757625,14.62,69556477.5,30.06
Floor Care,2009,730685,5.35,3909164.75,20.33
Floor Care,2015,1267207,12.51,15852759.57,41.12
Floor Care,2000,1488096,13.05,19419652.8,5.6
Floor Care,2008,2491811,20.17,50259827.87,-45.89
Floor Care,2017,5463946,17.19,93925231.74,0.32
Floor Care,2004,4247913,7.41,31477035.33,23.17
Floor Care,2015,7345730,13.16,96669806.8,-41.75
Floor Care,2021,5880077,5.75,33810442.75,-25.61
Floor Care,2006,3210092,21.5,69016978,-17.79
Floor Care,2009,1455484,15.5,22560002,-14.84
Floor Care,2000,5052134,23.44,118422021,44.42
Floor Care,2020,413247,10.68,4413477.96,-0.07
Floor Care,2017,4180598,6.17,25794289.66,-46.8
Floor Care,2024,224788,4.5,1011546,-19.3
Floor Care,2013,4703712,7.9,37159324.8,47.26
Floor Care,2019,3823491,24.27,92796126.57,30.78
Floor Care,2016,587162,21.24,12471320.88,-36.4
Floor Care,2011,1468984,9.44,13867208.96,37.66
Floor Care,2012,7719983,2.69,20766754.27,0.02
Floor Care,2007,6906025,10.91,75344732.75,7.29
Floor Care,2005,5620217,9.57,53785476.69,-11.77
Floor Care,2022,7510083,7.15,53697093.45,20.9
Floor Care,2020,6362435,24.75,157470266.3,-43.84
Floor Care,2008,73749,11.61,856225.89,-27.12
Floor Care,2000,1460070,11.21,16367384.7,-18.43
Floor Care,2025,4955151,1.96,9712095.96,27.44
Floor Care,2000,1467766,13.96,20490013.36,-44.25
Floor Care,2024,4400701,24.04,105792852,-32.34
Floor Care,2014,2656470,19.11,50765141.7,36.23
Floor Care,2014,3413215,16.94,57819862.1,40.08
Floor Care,2020,2035107,14.74,29997477.18,34.82
Floor Care,2024,7387631,14.34,105938628.5,-26.14
Floor Care,2003,4522404,6.79,30707123.16,-16.11
Floor Care,2024,523132,4.24,2218079.68,-34.04
Floor Care,2009,2836522,10.66,30237324.52,44.9
Floor Care,2013,5549072,16.91,93834807.52,-24.23
Floor Care,2019,1226204,23.19,28435670.76,15.45
Floor Care,2023,7846320,3.64,28560604.8,-28.76
Floor Care,2024,7149291,20.16,144129706.6,-5.97
Floor Care,2011,2375765,21.99,52243072.35,44.87
Floor Care,2024,2046436,18.81,38493461.16,-35.64
Floor Care,2019,6569469,12.71,83497950.99,-46.17
Floor Care,2003,3264014,16.56,54052071.84,19.14
Floor Care,2015,2848550,20.37,58024963.5,-49.76
Floor Care,2004,3393583,15.4,52261178.2,20.01
Floor Care,2001,7265054,4.75,34509006.5,12.54
Floor Care,2021,2530553,7.83,19814229.99,2.07
Floor Care,2002,1824546,11.4,20799824.4,-23.39
Floor Care,2020,2885940,23.7,68396778,33.81
Floor Care,2025,3566775,13.36,47652114,-21.89
Floor Care,2007,4906798,4.06,19921599.88,-9.89
Floor Care,2010,2259517,6.9,15590667.3,31.63
Floor Care,2018,2765094,3.04,8405885.76,23.08
Floor Care,2022,6838771,19.92,136228318.3,-15.53
Floor Care,2018,645300,19.68,12699504,33.51
Floor Care,2008,3611498,23.04,83208913.92,3.27
Floor Care,2004,3795264,19,72110016,-48.9
Floor Care,2003,1797399,21.23,38158780.77,21.56
Floor Care,2001,833995,21.73,18122711.35,-32.55
Floor Care,2023,5346309,12.95,69234701.55,-24.38
Floor Care,2018,489453,21.59,10567290.27,-33.32
Floor Care,2002,886599,13.74,12181870.26,26.2
Floor Care,2018,442271,15.44,6828664.24,-40.71
Floor Care,2018,2409471,24.42,58839281.82,-22.56
Floor Care,2006,1566378,24.53,38423252.34,-18.96
Floor Care,2021,7607808,8.48,64514211.84,18.53
Floor Care,2019,3803071,2.6,9887984.6,1.82
Floor Care,2025,4667428,22.51,105063804.3,6.54
Floor Care,2007,3199096,14.96,47858476.16,-21.47
Floor Care,2022,991665,12.73,12623895.45,15.11
Floor Care,2020,3755431,10.13,38042516.03,-16.56
Floor Care,2011,7703963,18.57,143062592.9,-49.32
Floor Care,2006,7355489,6.92,50899983.88,-46.94
Floor Care,2012,6442794,23.72,152823073.7,13.27
Floor Care,2024,7749186,21.26,164747694.4,9.22
Floor Care,2024,6618916,2.65,17540127.4,5.7
Floor Care,2001,6832277,22.94,156732434.4,18.51
Floor Care,2001,1615812,23.08,37292940.96,-39.62
Floor Care,2024,2246219,18.93,42520925.67,-23.09
Floor Care,2005,1784528,16.21,28927198.88,-23.45
Floor Care,2005,3539012,7.38,26117908.56,8.63
Floor Care,2023,6679083,14.32,95644468.56,-2
Floor Care,2002,3175578,6.02,19116979.56,25.89
Floor Care,2019,3399054,7.87,26750554.98,-44.92
Floor Care,2004,4629973,18.78,86950892.94,-20.93
Floor Care,2023,1089470,9.47,10317280.9,37.93
Floor Care,2016,7736771,12.02,92995987.42,-30.27
Floor Care,2004,2758440,22.01,60713264.4,7.17
Floor Care,2002,5259236,11.94,62795277.84,43.36
Floor Care,2007,1269922,3.02,3835164.44,-8.46
Floor Care,2018,6297259,5.76,36272211.84,-9.08
Floor Care,2022,6788812,4.81,32654185.72,-4.25
Floor Care,2002,3926494,7.78,30548123.32,-29.22
Floor Care,2022,1435645,12.06,17313878.7,-10.57
Floor Care,2005,5875876,3.12,18332733.12,-1.36
Floor Care,2008,2746844,21.15,58095750.6,-44.95
Floor Care,2013,6692667,7.04,47116375.68,-26
Floor Care,2002,3799485,21.06,80017154.1,-13.23
Floor Care,2021,4466424,12.28,54847686.72,-41.37
Floor Care,2015,714246,19.03,13592101.38,25.38
Floor Care,2013,7637478,2.15,16420577.7,-6.42
Floor Care,2007,3221730,5.22,16817430.6,40.34
Floor Care,2012,767131,14.76,11322853.56,32.61
Floor Care,2015,1795015,6.32,11344494.8,24.33
Floor Care,2025,6721805,4.66,31323611.3,-48.05
Floor Care,2014,3578358,19.2,68704473.6,-17.98
Floor Care,2009,6087821,5.96,36283413.16,-13.4
Floor Care,2012,6822635,17.68,120624186.8,36.6
Floor Care,2018,250949,23.66,5937453.34,-30.41
Floor Care,2014,2187919,22.19,48549922.61,44.55
Floor Care,2021,6179563,14.35,88676729.05,-7.1
Floor Care,2020,2933315,1.63,4781303.45,-9.4
Floor Care,2020,6560828,18.55,121703359.4,-8.58
Floor Care,2025,6481886,24.96,161787874.6,6.4
Floor Care,2018,2468273,19.41,47909178.93,35.87
Floor Care,2012,2750715,16.49,45359290.35,-47.16
Floor Care,2023,1470764,8.31,12222048.84,-4.1
Floor Care,2019,7220487,3.35,24188631.45,-30.54
Floor Care,2011,132439,2.57,340368.23,-30.81
Floor Care,2022,4208946,5.83,24538155.18,29.36
Floor Care,2007,4352276,21.84,95053707.84,9.41
Floor Care,2013,71643,3.5,250750.5,14.39
Floor Care,2003,4387920,9.97,43747562.4,7.87
Floor Care,2022,4749437,15.84,75231082.08,-38.2
Floor Care,2017,6657735,12.58,83754306.3,7.18
Floor Care,2013,2870978,4.46,12804561.88,33.49
Floor Care,2010,7566262,7.74,58562867.88,10.02
Floor Care,2019,425684,24.35,10365405.4,28.35
Floor Care,2025,6838883,17.51,119748841.3,-40.32
Floor Care,2014,1796447,16.25,29192263.75,-45.41
Floor Care,2010,7183189,24.34,174838820.3,47.66
Floor Care,2012,5353731,21.87,117086097,14.72
Floor Care,2021,6101139,11.38,69430961.82,6.03
Floor Care,2023,3553120,9.82,34891638.4,-6.89
Floor Care,2016,6238671,12.27,76548493.17,33.59
Floor Care,2014,3789039,1.91,7237064.49,-6.7
Floor Care,2009,1232509,16.18,19941995.62,-8.1
Floor Care,2014,6684894,7.39,49401366.66,-13.26
Floor Care,2005,1281158,14.01,17949023.58,25.83
Floor Care,2015,3547197,7.74,27455304.78,-1.97
Floor Care,2004,7104423,20.26,143935610,-48.77
Floor Care,2022,5217508,5.07,26452765.56,-7.82
Floor Care,2016,524674,4.15,2177397.1,-15.06
Floor Care,2018,2294477,15.34,35197277.18,12.74
Floor Care,2003,1698167,8.61,14621217.87,40.63
Floor Care,2015,155472,19.76,3072126.72,-37.94
Floor Care,2016,1200613,19.85,23832168.05,-32.31
Floor Care,2011,2868860,3.69,10586093.4,-8.02
Floor Care,2019,5648621,13.7,77386107.7,-39.93
Floor Care,2018,5698298,19.88,113282164.2,-16.96
Floor Care,2023,4843148,21.08,102093559.8,-17.45
Floor Care,2008,2581526,19.71,50881877.46,-29.26
Floor Care,2002,2414025,6.38,15401479.5,-4.92
Floor Care,2014,5782599,7.48,43253840.52,34.54
Floor Care,2024,7572160,8.93,67619388.8,13.11
Floor Care,2023,790213,1.78,1406579.14,-20.56
Floor Care,2009,5318732,15.03,79940541.96,-34.88
Floor Care,2013,906504,3.25,2946138,1.5
Floor Care,2001,1081866,6.47,6999673.02,-36.1
Floor Care,2021,1378891,10.62,14643822.42,32.04
Floor Care,2008,4851768,1.93,9363912.24,33.41
Floor Care,2017,5231742,9.35,48916787.7,25.11
Floor Care,2007,6936544,16.99,117851882.6,-27
Floor Care,2022,7699536,17.75,136666764,43.21
Floor Care,2018,277316,21.78,6039942.48,-42.12
Floor Care,2001,4758592,13.1,62337555.2,-9.54
Floor Care,2007,603714,10.38,6266551.32,-21.22
Floor Care,2017,564435,7.59,4284061.65,41.89
Floor Care,2021,2942309,5.5,16182699.5,-5.6
Floor Care,2023,297800,6.35,1891030,-16.15
Floor Care,2018,860410,23.56,20271259.6,-1.67
Floor Care,2004,7504498,16.85,126450791.3,-12.49
Floor Care,2008,6110238,5.43,33178592.34,-33.08
Floor Care,2002,647780,15.36,9949900.8,-36.78
Floor Care,2005,5444761,13.27,72251978.47,47.24
Floor Care,2018,7345365,16.14,118554191.1,-8.7
Floor Care,2017,3009681,7.94,23896867.14,-38.87
Floor Care,2008,3904436,11.92,46540877.12,42.77
Floor Care,2000,668841,11.62,7771932.42,-39.8
Floor Care,2012,6418043,5.87,37673912.41,-8.16
Floor Care,2002,6146102,17.75,109093310.5,-32.17
Floor Care,2018,4640163,23.61,109554248.4,20.5
Floor Care,2015,656486,14.96,9821030.56,2.58
Floor Care,2016,127724,15.41,1968226.84,1.33
Floor Care,2002,2356345,9.77,23021490.65,26.3
Floor Care,2005,776821,10.28,7985719.88,31.37
Floor Care,2003,4123848,16.65,68662069.2,35.97
Floor Care,2006,3405137,8.15,27751866.55,-20.59
Floor Care,2016,308253,9.92,3057869.76,3.73
Floor Care,2018,361162,20.33,7342423.46,-30.53
Floor Care,2003,429822,3.26,1401219.72,16.13
Floor Care,2021,1371202,8.42,11545520.84,12.68
Floor Care,2025,2238722,20.6,46117673.2,-17.44
Floor Care,2002,5462452,15.39,84067136.28,-1.64
Floor Care,2012,1837704,7.01,12882305.04,5.81
Floor Care,2022,2443746,23.38,57134781.48,43.15
Floor Care,2022,6546319,5.06,33124374.14,-18.99
Floor Care,2003,1201010,14.92,17919069.2,-37.12
Floor Care,2006,1409187,22.87,32228106.69,34.19
Floor Care,2015,4157293,15.25,63398718.25,35.16
Floor Care,2006,2237472,16.98,37992274.56,13.11
Floor Care,2022,1837779,8.35,15345454.65,-16.29
Floor Care,2007,7680585,14.41,110677229.9,24.15
Floor Care,2011,2968855,11.29,33518372.95,25.77
Floor Care,2000,3527595,24.45,86249697.75,-38.48
Floor Care,2023,6066443,17.43,105738101.5,22.74
Floor Care,2007,6820300,18,122765400,34.6
Floor Care,2010,2582849,5.03,12991730.47,24.74
Floor Care,2000,5650503,9.48,53566768.44,-5.34
Floor Care,2024,2751394,21.47,59072429.18,36.83
Floor Care,2020,4585178,16.37,75059363.86,-45.24
Floor Care,2021,7715316,14,108014424,-21.29
Floor Care,2019,2175966,19.68,42823010.88,7.33
Floor Care,2016,4256286,9.3,39583459.8,-35.61
Floor Care,2007,2766280,19.23,53195564.4,23.98
Floor Care,2000,882722,24.1,21273600.2,-43.92
Floor Care,2006,3878943,8.86,34367434.98,-15.47
Floor Care,2011,6706387,12.59,84433412.33,-0.48
Floor Care,2021,5557330,23.59,131097414.7,-46.89
Floor Care,2018,3861120,19.2,74133504,-10.34
Floor Care,2009,3694326,6.67,24641154.42,24.01
Floor Care,2003,2568634,2.2,5650994.8,33.3
Floor Care,2020,4287471,3.5,15006148.5,-42.89
Floor Care,2004,1219280,19.64,23946659.2,-23
Floor Care,2023,5298278,14.72,77990652.16,43.12
Floor Care,2009,7070385,4.56,32240955.6,-13.63
Floor Care,2016,1597106,15.84,25298159.04,-9.01
Floor Care,2006,1122406,12.45,13973954.7,-16.04
Floor Care,2020,2585720,6.32,16341750.4,36.56
Floor Care,2024,6840068,23.82,162930419.8,48.88
Floor Care,2016,795187,8.81,7005597.47,-24.9
Floor Care,2006,3773830,10.25,38681757.5,34.12
Floor Care,2007,1104043,14.13,15600127.59,-24.78
Floor Care,2021,1526443,23.11,35276097.73,47.81
Floor Care,2006,5447455,14.54,79205995.7,44.87
Floor Care,2016,3994372,12.39,49490269.08,10.35
Floor Care,2011,1434228,11.33,16249803.24,-16.31
Floor Care,2002,5854677,6.04,35362249.08,-22.51
Floor Care,2013,5903730,18.18,107329811.4,16.24
Floor Care,2014,7508664,16.05,120514057.2,46.8
Floor Care,2016,4548631,15.67,71277047.77,47.07
Floor Care,2021,6215560,12.59,78253900.4,-29.38
Floor Care,2000,6249558,8.98,56121030.84,-20.8
Floor Care,2025,2319883,22.88,53078923.04,-3.38
Floor Care,2020,437988,24.02,10520471.76,-8.32
Floor Care,2010,4936521,6.32,31198812.72,16.86
Floor Care,2020,5348001,20.75,110971020.8,-8.86
Floor Care,2019,954502,3.6,3436207.2,3.78
Floor Care,2001,5095858,18.42,93865704.36,-14.61
Floor Care,2004,58612,22.56,1322286.72,10.35
Floor Care,2003,5832179,3.79,22103958.41,48.37
Floor Care,2025,3237390,20.49,66334121.1,41.24
Floor Care,2024,2022680,13.28,26861190.4,-36.08
Floor Care,2020,2863740,3.36,9622166.4,8
Floor Care,2017,5989008,14.99,89775229.92,40.62
Floor Care,2020,559341,14.23,7959422.43,-21.04
Floor Care,2006,3852392,1.53,5894159.76,43.45
Floor Care,2017,3415481,2.05,7001736.05,-27.6
Floor Care,2014,3019965,16.9,51037408.5,-6.22
Floor Care,2021,347296,18.63,6470124.48,18.45
Floor Care,2007,2704335,15.53,41998322.55,5.33
Floor Care,2002,6863977,9.25,63491787.25,-20.08
Floor Care,2020,1268841,3.87,4910414.67,-22.09
Floor Care,2003,6319763,3.91,24710273.33,13.95
Floor Care,2022,7105234,13.72,97483810.48,15.21
Floor Care,2011,7045561,13.57,95608262.77,-19.24
Floor Care,2012,2256668,12.24,27621616.32,-26.77
Floor Care,2017,7623606,22.7,173055856.2,-20.36
Floor Care,2010,5688223,7.48,42547908.04,23.04
Floor Care,2023,6369262,8.62,54903038.44,9.79
Floor Care,2025,4776970,6.16,29426135.2,-45.12
Floor Care,2022,7796865,9.39,73212562.35,35.69
Floor Care,2023,7782664,13.73,106855976.7,9.54
Floor Care,2006,4383991,13.29,58263240.39,-15.57
Floor Care,2016,4619714,3.28,15152661.92,-28.21
Floor Care,2022,7398268,3.61,26707747.48,14.31
Floor Care,2022,60415,16.96,1024638.4,-2.13
Floor Care,2012,6210917,17.34,107697300.8,-10.27
Floor Care,2004,7185362,12.23,87876977.26,29.18
Floor Care,2015,6833632,16.36,111798219.5,6.3
Floor Care,2015,6881180,11.91,81954853.8,47.42
Floor Care,2019,4017340,10.24,41137561.6,14.39
Floor Care,2008,7435955,10.63,79044201.65,-12.34
Floor Care,2009,2801556,8.66,24261474.96,31.13
Floor Care,2000,3748573,2.77,10383547.21,-26.85
Floor Care,2003,6063182,3.75,22736932.5,45.91
Floor Care,2006,1425611,19.94,28426683.34,8.68
Floor Care,2010,3470114,22.71,78806288.94,-21.66
Floor Care,2000,1366843,16.89,23085978.27,15.31
Floor Care,2021,5241000,15.52,81340320,-8.21
Floor Care,2021,1094316,15.46,16918125.36,-33.3
Floor Care,2004,5787434,6.24,36113588.16,-22.07
Floor Care,2002,4105136,19.47,79926997.92,1.46
Floor Care,2021,4226297,11.45,48391100.65,17.1
Floor Care,2009,1442751,10.22,14744915.22,-6.21
Floor Care,2021,2187250,15.05,32918112.5,33.97
Floor Care,2025,7017555,22.21,155859896.6,-24.48
Floor Care,2005,4178407,6.21,25947907.47,-38.72
Floor Care,2005,6472334,19.98,129317233.3,-48.2
Floor Care,2013,647010,22.41,14499494.1,0.98
Floor Care,2006,2909559,7.57,22025361.63,14.66
Floor Care,2008,7305159,4.55,33238473.45,-41.32
Food Storage,2023,7649736,21.23,162403895.3,16.72
Food Storage,2005,585872,21.9,12830596.8,-23.88
Food Storage,2007,2653328,23.86,63308406.08,-20.75
Food Storage,2022,4671344,18.16,84831607.04,-43.02
Food Storage,2025,896339,20.21,18115011.19,3.86
Food Storage,2006,5665999,9.47,53657010.53,-23.8
Food Storage,2002,159878,9.6,1534828.8,-39.31
Food Storage,2021,1267236,2.72,3446881.92,14.14
Food Storage,2019,6179367,11.03,68158418.01,-2.63
Food Storage,2000,3476478,7.26,25239230.28,19.17
Food Storage,2011,1184549,4.18,4951414.82,-26.84
Food Storage,2011,4142336,24.48,101404385.3,-45.32
Food Storage,2025,2555554,20.08,51315524.32,12.35
Food Storage,2018,89158,24.42,2177238.36,-35.74
Food Storage,2014,5421236,17.14,92919985.04,-13.51
Food Storage,2013,6935958,18.84,130673448.7,-2.95
Food Storage,2003,3855815,13.16,50742525.4,-20.6
Food Storage,2025,1600755,18.77,30046171.35,15.35
Food Storage,2000,3314266,10.6,35131219.6,19.15
Food Storage,2006,3112555,9.9,30814294.5,-33.13
Food Storage,2020,4318950,16.95,73206202.5,25.74
Food Storage,2004,5067277,14.28,72360715.56,4.5
Food Storage,2000,4377859,11.12,48681792.08,-22.9
Food Storage,2009,1422144,4.69,6669855.36,43.99
Food Storage,2015,3031695,10.64,32257234.8,-12.62
Food Storage,2022,1588949,6.16,9787925.84,-14.66
Food Storage,2024,2283927,13.86,31655228.22,46.22
Food Storage,2023,3498868,5.24,18334068.32,-16.91
Food Storage,2006,374252,12.67,4741772.84,3.2
Food Storage,2015,2896678,11.67,33804232.26,-21.79
Food Storage,2016,7506599,12.82,96234599.18,35.26
Food Storage,2025,7008033,20.84,146047407.7,46.2
Food Storage,2022,4363848,9.47,41325640.56,38.71
Food Storage,2012,4027000,4.7,18926900,28.5
Food Storage,2002,863364,18.74,16179441.36,-39.29
Food Storage,2002,3707986,1.68,6229416.48,9.23
Food Storage,2009,3837685,13.77,52844922.45,46.07
Food Storage,2021,5021699,16.45,82606948.55,-3.07
Food Storage,2017,187242,11.71,2192603.82,0.49
Food Storage,2021,6785774,7.89,53539756.86,-25.56
Food Storage,2008,4832570,12.65,61132010.5,-37.46
Food Storage,2018,5715597,4.42,25262938.74,-23.7
Food Storage,2024,6887394,8.92,61435554.48,-4.79
Food Storage,2018,5661378,18.78,106320678.8,-10.64
Food Storage,2017,4906358,12.51,61378538.58,-41.68
Food Storage,2020,3808391,17.95,68360618.45,22.42
Food Storage,2003,3664580,22.8,83552424,-49.29
Food Storage,2018,1652357,10.92,18043738.44,43.7
Food Storage,2023,2373033,12.67,30066328.11,11.55
Food Storage,2024,4048049,11.3,45742953.7,15.07
Food Storage,2016,4774472,17.71,84555899.12,-29.51
Food Storage,2011,612448,18.57,11373159.36,41.07
Food Storage,2019,4471677,13.93,62290460.61,-24.8
Food Storage,2022,5459602,21.75,118746343.5,34.85
Food Storage,2022,587297,15.66,9197071.02,-28.2
Food Storage,2003,478725,9.24,4423419,26.34
Food Storage,2007,4327991,12.25,53017889.75,31.03
Food Storage,2010,4972207,8.71,43307922.97,-28.22
Food Storage,2003,2874328,15.66,45011976.48,-19.84
Food Storage,2021,5853507,5.83,34125945.81,32.74
Food Storage,2015,5986230,18.05,108051451.5,-17.7
Food Storage,2001,6929935,7.93,54954384.55,48.67
Food Storage,2021,5223739,5.32,27790291.48,47.36
Food Storage,2023,3474149,6.52,22651451.48,-19.21
Food Storage,2019,3331424,3.55,11826555.2,27.65
Food Storage,2016,6306677,11.98,75553990.46,28.16
Food Storage,2003,2388535,22.95,54816878.25,21.89
Food Storage,2012,4549166,23.31,106041059.5,-1.42
Food Storage,2022,499050,13.66,6817023,-46.14
Food Storage,2017,7070502,10.71,75725076.42,-40.27
Food Storage,2001,1849578,15.15,28021106.7,20.71
Food Storage,2024,4208235,21.79,91697440.65,-0.5
Food Storage,2017,7526584,4.7,35374944.8,43.76
Food Storage,2007,1383293,4.73,6542975.89,-27.18
Food Storage,2018,6913697,21.8,150718594.6,-18.75
Food Storage,2018,4901154,19.79,96993837.66,-1.39
Food Storage,2004,5428482,3.16,17154003.12,-39.16
Food Storage,2001,5587782,10.8,60348045.6,9.97
Food Storage,2013,122971,17.67,2172897.57,14.73
Food Storage,2014,3090092,14.29,44157414.68,-6.22
Food Storage,2018,2834492,4.55,12896938.6,-44.83
Food Storage,2019,5944793,8.65,51422459.45,13.99
Food Storage,2017,1538040,9.66,14857466.4,-2.65
Food Storage,2023,2773924,17.55,48682366.2,-0.82
Food Storage,2023,4898206,2.39,11706712.34,-8.38
Food Storage,2013,3958858,3.87,15320780.46,-36.87
Food Storage,2016,7280475,4.38,31888480.5,-1.8
Food Storage,2024,4818331,18.78,90488256.18,29.37
Food Storage,2007,7522873,6.02,45287695.46,-8.02
Food Storage,2019,7039381,6.48,45615188.88,-6.39
Food Storage,2001,4547399,21.8,99133298.2,37
Food Storage,2002,3417307,9.98,34104723.86,7.9
Food Storage,2008,4687875,23.01,107868003.8,-30.56
Food Storage,2000,2379123,15.9,37828055.7,32.95
Food Storage,2001,1362991,1.83,2494273.53,-11.42
Food Storage,2003,4962274,15.02,74533355.48,33.05
Food Storage,2025,3408171,5.12,17449835.52,43.85
Food Storage,2021,5766186,7.02,40478625.72,-3.16
Food Storage,2015,5922486,15.2,90021787.2,-37.95
Food Storage,2021,7048087,4.82,33971779.34,6.71
Food Storage,2012,2074029,23.34,48407836.86,2.78
Food Storage,2011,3720709,3.82,14213108.38,-16.43
Food Storage,2001,7451800,7.92,59018256,1.03
Food Storage,2002,6044513,13.39,80936029.07,20.46
Food Storage,2011,7738322,21.94,169778784.7,12.74
Food Storage,2017,2251263,24.48,55110918.24,-48.72
Food Storage,2001,1495659,10.04,15016416.36,5.78
Food Storage,2024,6848768,19.35,132523660.8,-10.97
Food Storage,2009,6026068,1.61,9701969.48,-28.6
Food Storage,2006,2043426,16.74,34206951.24,-24.81
Food Storage,2005,3671067,18.36,67400790.12,-48.98
Food Storage,2015,3202606,5.17,16557473.02,-2.83
Food Storage,2006,3175832,7.05,22389615.6,-5.16
Food Storage,2011,3320688,6.42,21318816.96,24.44
Food Storage,2020,1832411,5.56,10188205.16,-36.62
Food Storage,2007,5225002,21.34,111501542.7,17.49
Food Storage,2023,6287331,4.39,27601383.09,39.73
Food Storage,2022,1730241,5.73,9914280.93,-12.91
Food Storage,2016,1386643,15.28,21187905.04,22.56
Food Storage,2000,4556918,15.55,70860074.9,24.56
Food Storage,2025,199071,5.9,1174518.9,10.52
Food Storage,2025,7429990,15.36,114124646.4,7.77
Food Storage,2016,4962973,14.5,71963108.5,45.29
Food Storage,2014,4930888,21.33,105175841,-17.57
Food Storage,2002,4771448,24.61,117425335.3,23.84
Food Storage,2010,3215763,22.74,73126450.62,-13.03
Food Storage,2010,3733086,22.88,85413007.68,-47.1
Food Storage,2011,1470864,12.34,18150461.76,44.35
Food Storage,2004,2513678,12.18,30616598.04,-15.62
Food Storage,2006,4188785,3.38,14158093.3,-32.24
Food Storage,2001,7654368,3.04,23269278.72,-42.23
Food Storage,2021,1621568,11.01,17853463.68,36.51
Food Storage,2019,1458187,13.57,19787597.59,-37.52
Food Storage,2023,3739809,16.27,60846692.43,20.91
Food Storage,2004,6763483,5.76,38957662.08,9.12
Food Storage,2019,7060727,21.83,154135670.4,17.02
Food Storage,2016,6033204,19.8,119457439.2,-2.63
